idade,principio_ativo,quantidade_vendida,ano
34,AZITROMICINA DI-HIDRATADA,35,2020
29,AZITROMICINA DI-HIDRATADA,35,2020
40,AZITROMICINA DI-HIDRATADA,34,2020
48,AZITROMICINA DI-HIDRATADA,34,2020
39,AZITROMICINA DI-HIDRATADA,34,2020
53,AZITROMICINA DI-HIDRATADA,34,2020
41,AZITROMICINA DI-HIDRATADA,34,2020
43,AZITROMICINA DI-HIDRATADA,34,2020
29,AZITROMICINA DI-HIDRATADA,34,2020
42,AZITROMICINA DI-HIDRATADA,34,2020
37,AZITROMICINA DI-HIDRATADA,34,2020
25,AZITROMICINA DI-HIDRATADA,34,2020
30,AZITROMICINA DI-HIDRATADA,34,2020
25,AZITROMICINA DI-HIDRATADA,34,2020
26,AZITROMICINA DI-HIDRATADA,34,2020
31,AZITROMICINA DI-HIDRATADA,34,2020
53,AZITROMICINA DI-HIDRATADA,34,2020
26,AZITROMICINA DI-HIDRATADA,34,2020
54,AZITROMICINA DI-HIDRATADA,34,2020
32,AZITROMICINA DI-HIDRATADA,34,2020
30,AZITROMICINA DI-HIDRATADA,34,2020
29,AZITROMICINA DI-HIDRATADA,34,2020
52,AZITROMICINA DI-HIDRATADA,34,2020
20,AZITROMICINA DI-HIDRATADA,34,2020
32,AZITROMICINA DI-HIDRATADA,34,2020
29,AZITROMICINA DI-HIDRATADA,34,2020
43,AZITROMICINA DI-HIDRATADA,34,2020
39,AZITROMICINA DI-HIDRATADA,33,2020
43,AZITROMICINA DI-HIDRATADA,33,2020
50,AZITROMICINA DI-HIDRATADA,33,2020
23,AZITROMICINA DI-HIDRATADA,33,2020
31,AZITROMICINA DI-HIDRATADA,33,2020
35,AZITROMICINA DI-HIDRATADA,33,2020
54,AZITROMICINA DI-HIDRATADA,33,2020
68,AZITROMICINA DI-HIDRATADA,33,2020
41,AZITROMICINA DI-HIDRATADA,33,2020
38,AZITROMICINA DI-HIDRATADA,33,2020
39,AZITROMICINA DI-HIDRATADA,33,2020
29,AZITROMICINA DI-HIDRATADA,33,2020
46,AZITROMICINA DI-HIDRATADA,33,2020
22,AZITROMICINA DI-HIDRATADA,33,2020
53,AZITROMICINA DI-HIDRATADA,33,2020
52,AZITROMICINA DI-HIDRATADA,33,2020
43,AZITROMICINA DI-HIDRATADA,33,2020
58,AZITROMICINA DI-HIDRATADA,33,2020
44,AZITROMICINA DI-HIDRATADA,33,2020
49,AZITROMICINA DI-HIDRATADA,33,2020
50,AZITROMICINA DI-HIDRATADA,33,2020
39,AZITROMICINA DI-HIDRATADA,33,2020
30,AZITROMICINA DI-HIDRATADA,33,2020
38,AZITROMICINA DI-HIDRATADA,33,2020
47,AZITROMICINA DI-HIDRATADA,33,2020
35,AZITROMICINA DI-HIDRATADA,33,2020
24,AZITROMICINA DI-HIDRATADA,33,2020
70,AZITROMICINA DI-HIDRATADA,33,2020
30,AZITROMICINA DI-HIDRATADA,33,2020
45,AZITROMICINA DI-HIDRATADA,33,2020
30,AZITROMICINA DI-HIDRATADA,33,2020
50,AZITROMICINA DI-HIDRATADA,32,2020
25,AZITROMICINA DI-HIDRATADA,32,2020
36,AZITROMICINA DI-HIDRATADA,32,2020
24,AZITROMICINA DI-HIDRATADA,32,2020
39,AZITROMICINA DI-HIDRATADA,32,2020
28,AZITROMICINA DI-HIDRATADA,32,2020
34,AZITROMICINA DI-HIDRATADA,32,2020
32,AZITROMICINA DI-HIDRATADA,32,2020
40,AZITROMICINA DI-HIDRATADA,32,2020
32,AZITROMICINA DI-HIDRATADA,32,2020
23,AZITROMICINA DI-HIDRATADA,32,2020
34,AZITROMICINA DI-HIDRATADA,32,2020
42,AZITROMICINA DI-HIDRATADA,32,2020
40,AZITROMICINA DI-HIDRATADA,32,2020
25,AZITROMICINA DI-HIDRATADA,32,2020
43,AZITROMICINA DI-HIDRATADA,32,2020
32,AZITROMICINA DI-HIDRATADA,32,2020
36,AZITROMICINA DI-HIDRATADA,32,2020
24,AZITROMICINA DI-HIDRATADA,32,2020
60,AZITROMICINA DI-HIDRATADA,32,2020
27,AZITROMICINA DI-HIDRATADA,32,2020
33,AZITROMICINA DI-HIDRATADA,32,2020
21,AZITROMICINA DI-HIDRATADA,32,2020
73,AZITROMICINA DI-HIDRATADA,32,2020
30,AZITROMICINA DI-HIDRATADA,32,2020
50,AZITROMICINA DI-HIDRATADA,32,2020
26,AZITROMICINA DI-HIDRATADA,32,2020
41,AZITROMICINA DI-HIDRATADA,32,2020
40,AZITROMICINA DI-HIDRATADA,32,2020
34,AZITROMICINA DI-HIDRATADA,32,2020
33,AZITROMICINA DI-HIDRATADA,32,2020
56,AZITROMICINA DI-HIDRATADA,32,2020
35,AZITROMICINA DI-HIDRATADA,32,2020
23,AZITROMICINA DI-HIDRATADA,32,2020
37,AZITROMICINA DI-HIDRATADA,32,2020
38,AZITROMICINA DI-HIDRATADA,32,2020
26,AZITROMICINA DI-HIDRATADA,32,2020
63,AZITROMICINA DI-HIDRATADA,32,2020
44,AZITROMICINA DI-HIDRATADA,32,2020
36,AZITROMICINA DI-HIDRATADA,32,2020
51,AZITROMICINA DI-HIDRATADA,32,2020
34,AZITROMICINA DI-HIDRATADA,32,2020
26,AZITROMICINA DI-HIDRATADA,32,2020
50,AZITROMICINA DI-HIDRATADA,32,2020
37,AZITROMICINA DI-HIDRATADA,32,2020
60,AZITROMICINA DI-HIDRATADA,32,2020
39,AZITROMICINA DI-HIDRATADA,32,2020
25,AZITROMICINA DI-HIDRATADA,32,2020
30,AZITROMICINA DI-HIDRATADA,32,2020
35,AZITROMICINA DI-HIDRATADA,32,2020
37,AZITROMICINA DI-HIDRATADA,31,2020
40,AZITROMICINA DI-HIDRATADA,31,2020
36,AZITROMICINA DI-HIDRATADA,31,2020
45,AZITROMICINA DI-HIDRATADA,31,2020
36,AZITROMICINA DI-HIDRATADA,31,2020
56,AZITROMICINA DI-HIDRATADA,31,2020
37,AZITROMICINA DI-HIDRATADA,31,2020
24,AZITROMICINA DI-HIDRATADA,31,2020
25,AZITROMICINA DI-HIDRATADA,31,2020
57,AZITROMICINA DI-HIDRATADA,31,2020
25,AZITROMICINA DI-HIDRATADA,31,2020
35,AZITROMICINA DI-HIDRATADA,31,2020
29,AZITROMICINA DI-HIDRATADA,31,2020
31,AZITROMICINA DI-HIDRATADA,31,2020
38,AZITROMICINA DI-HIDRATADA,31,2020
42,AZITROMICINA DI-HIDRATADA,31,2020
29,AZITROMICINA DI-HIDRATADA,31,2020
21,AZITROMICINA DI-HIDRATADA,31,2020
50,AZITROMICINA DI-HIDRATADA,31,2020
20,AZITROMICINA DI-HIDRATADA,31,2020
31,AZITROMICINA DI-HIDRATADA,31,2020
45,AZITROMICINA DI-HIDRATADA,31,2020
38,AZITROMICINA DI-HIDRATADA,31,2020
51,AZITROMICINA DI-HIDRATADA,31,2020
39,AZITROMICINA DI-HIDRATADA,31,2020
58,AZITROMICINA DI-HIDRATADA,31,2020
38,AZITROMICINA DI-HIDRATADA,31,2020
30,AZITROMICINA DI-HIDRATADA,31,2020
34,AZITROMICINA DI-HIDRATADA,31,2020
40,AZITROMICINA DI-HIDRATADA,31,2020
25,AZITROMICINA DI-HIDRATADA,31,2020
31,AZITROMICINA DI-HIDRATADA,31,2020
26,AZITROMICINA DI-HIDRATADA,31,2020
45,AZITROMICINA DI-HIDRATADA,31,2020
54,AZITROMICINA DI-HIDRATADA,31,2020
42,AZITROMICINA DI-HIDRATADA,31,2020
48,AZITROMICINA DI-HIDRATADA,31,2020
20,AZITROMICINA DI-HIDRATADA,31,2020
65,AZITROMICINA DI-HIDRATADA,31,2020
35,AZITROMICINA DI-HIDRATADA,31,2020
48,AZITROMICINA DI-HIDRATADA,31,2020
56,AZITROMICINA DI-HIDRATADA,31,2020
37,AZITROMICINA DI-HIDRATADA,31,2020
35,AZITROMICINA DI-HIDRATADA,31,2020
34,AZITROMICINA DI-HIDRATADA,31,2020
45,AZITROMICINA DI-HIDRATADA,31,2020
23,AZITROMICINA DI-HIDRATADA,30,2020
42,AZITROMICINA DI-HIDRATADA,30,2020
21,AZITROMICINA DI-HIDRATADA,30,2020
48,AZITROMICINA DI-HIDRATADA,30,2020
27,AZITROMICINA DI-HIDRATADA,30,2020
47,AZITROMICINA DI-HIDRATADA,30,2020
31,AZITROMICINA DI-HIDRATADA,30,2020
60,AZITROMICINA DI-HIDRATADA,30,2020
50,AZITROMICINA DI-HIDRATADA,30,2020
21,AZITROMICINA DI-HIDRATADA,30,2020
42,AZITROMICINA DI-HIDRATADA,30,2020
30,AZITROMICINA DI-HIDRATADA,30,2020
30,AZITROMICINA DI-HIDRATADA,30,2020
49,AZITROMICINA DI-HIDRATADA,30,2020
35,AZITROMICINA DI-HIDRATADA,30,2020
25,AZITROMICINA DI-HIDRATADA,30,2020
45,AZITROMICINA DI-HIDRATADA,30,2020
44,AZITROMICINA DI-HIDRATADA,30,2020
52,AZITROMICINA DI-HIDRATADA,30,2020
27,AZITROMICINA DI-HIDRATADA,30,2020
45,AZITROMICINA DI-HIDRATADA,30,2020
57,AZITROMICINA DI-HIDRATADA,30,2020
50,AZITROMICINA DI-HIDRATADA,30,2020
49,AZITROMICINA DI-HIDRATADA,30,2020
65,AZITROMICINA DI-HIDRATADA,30,2020
22,AZITROMICINA DI-HIDRATADA,30,2020
29,AZITROMICINA DI-HIDRATADA,30,2020
20,AZITROMICINA DI-HIDRATADA,30,2020
47,AZITROMICINA DI-HIDRATADA,30,2020
41,AZITROMICINA DI-HIDRATADA,30,2020
38,AZITROMICINA DI-HIDRATADA,30,2020
55,AZITROMICINA DI-HIDRATADA,30,2020
53,AZITROMICINA DI-HIDRATADA,30,2020
47,AZITROMICINA DI-HIDRATADA,30,2020
43,AZITROMICINA DI-HIDRATADA,30,2020
34,AZITROMICINA DI-HIDRATADA,30,2020
48,AZITROMICINA DI-HIDRATADA,30,2020
34,AZITROMICINA DI-HIDRATADA,30,2020
44,AZITROMICINA DI-HIDRATADA,30,2020
43,AZITROMICINA DI-HIDRATADA,30,2020
35,AZITROMICINA DI-HIDRATADA,30,2020
39,AZITROMICINA DI-HIDRATADA,30,2020
31,AZITROMICINA DI-HIDRATADA,30,2020
36,AZITROMICINA DI-HIDRATADA,30,2020
39,AZITROMICINA DI-HIDRATADA,30,2020
45,AZITROMICINA DI-HIDRATADA,30,2020
46,AZITROMICINA DI-HIDRATADA,30,2020
20,AZITROMICINA DI-HIDRATADA,30,2020
43,AZITROMICINA DI-HIDRATADA,30,2020
20,AZITROMICINA DI-HIDRATADA,30,2020
36,AZITROMICINA DI-HIDRATADA,30,2020
36,AZITROMICINA DI-HIDRATADA,30,2020
26,AZITROMICINA DI-HIDRATADA,30,2020
64,AZITROMICINA DI-HIDRATADA,30,2020
20,AZITROMICINA DI-HIDRATADA,30,2020
53,AZITROMICINA DI-HIDRATADA,30,2020
33,AZITROMICINA DI-HIDRATADA,30,2020
62,AZITROMICINA DI-HIDRATADA,30,2020
43,AZITROMICINA DI-HIDRATADA,29,2020
21,AZITROMICINA DI-HIDRATADA,29,2020
69,AZITROMICINA DI-HIDRATADA,29,2020
43,AZITROMICINA DI-HIDRATADA,29,2020
44,AZITROMICINA DI-HIDRATADA,29,2020
30,AZITROMICINA DI-HIDRATADA,29,2020
58,AZITROMICINA DI-HIDRATADA,29,2020
31,AZITROMICINA DI-HIDRATADA,29,2020
28,AZITROMICINA DI-HIDRATADA,29,2020
52,AZITROMICINA DI-HIDRATADA,29,2020
42,AZITROMICINA DI-HIDRATADA,29,2020
38,AZITROMICINA DI-HIDRATADA,29,2020
35,AZITROMICINA DI-HIDRATADA,29,2020
36,AZITROMICINA DI-HIDRATADA,29,2020
42,AZITROMICINA DI-HIDRATADA,29,2020
36,AZITROMICINA DI-HIDRATADA,29,2020
40,AZITROMICINA DI-HIDRATADA,29,2020
42,AZITROMICINA DI-HIDRATADA,29,2020
40,AZITROMICINA DI-HIDRATADA,29,2020
52,AZITROMICINA DI-HIDRATADA,29,2020
55,AZITROMICINA DI-HIDRATADA,29,2020
48,AZITROMICINA DI-HIDRATADA,29,2020
55,AZITROMICINA DI-HIDRATADA,29,2020
36,AZITROMICINA DI-HIDRATADA,29,2020
42,AZITROMICINA DI-HIDRATADA,29,2020
53,AZITROMICINA DI-HIDRATADA,29,2020
47,AZITROMICINA DI-HIDRATADA,29,2020
51,AZITROMICINA DI-HIDRATADA,29,2020
38,AZITROMICINA DI-HIDRATADA,29,2020
29,AZITROMICINA DI-HIDRATADA,29,2020
53,AZITROMICINA DI-HIDRATADA,29,2020
28,AZITROMICINA DI-HIDRATADA,29,2020
33,AZITROMICINA DI-HIDRATADA,29,2020
52,AZITROMICINA DI-HIDRATADA,29,2020
54,AZITROMICINA DI-HIDRATADA,29,2020
49,AZITROMICINA DI-HIDRATADA,29,2020
42,AZITROMICINA DI-HIDRATADA,29,2020
46,AZITROMICINA DI-HIDRATADA,29,2020
31,AZITROMICINA DI-HIDRATADA,29,2020
41,AZITROMICINA DI-HIDRATADA,29,2020
39,AZITROMICINA DI-HIDRATADA,29,2020
40,AZITROMICINA DI-HIDRATADA,29,2020
38,AZITROMICINA DI-HIDRATADA,29,2020
49,AZITROMICINA DI-HIDRATADA,29,2020
45,AZITROMICINA DI-HIDRATADA,29,2020
22,AZITROMICINA DI-HIDRATADA,29,2020
49,AZITROMICINA DI-HIDRATADA,29,2020
44,AZITROMICINA DI-HIDRATADA,29,2020
58,AZITROMICINA DI-HIDRATADA,29,2020
33,AZITROMICINA DI-HIDRATADA,28,2020
36,AZITROMICINA DI-HIDRATADA,28,2020
49,AZITROMICINA DI-HIDRATADA,28,2020
25,AZITROMICINA DI-HIDRATADA,28,2020
35,AZITROMICINA DI-HIDRATADA,28,2020
30,AZITROMICINA DI-HIDRATADA,28,2020
29,AZITROMICINA DI-HIDRATADA,28,2020
34,AZITROMICINA DI-HIDRATADA,28,2020
39,AZITROMICINA DI-HIDRATADA,28,2020
20,AZITROMICINA DI-HIDRATADA,28,2020
35,AZITROMICINA DI-HIDRATADA,28,2020
36,AZITROMICINA DI-HIDRATADA,28,2020
54,AZITROMICINA DI-HIDRATADA,28,2020
50,AZITROMICINA DI-HIDRATADA,28,2020
27,AZITROMICINA DI-HIDRATADA,28,2020
34,AZITROMICINA DI-HIDRATADA,28,2020
28,AZITROMICINA DI-HIDRATADA,28,2020
33,AZITROMICINA DI-HIDRATADA,28,2020
35,AZITROMICINA DI-HIDRATADA,28,2020
34,AZITROMICINA DI-HIDRATADA,28,2020
48,AZITROMICINA DI-HIDRATADA,28,2020
26,AZITROMICINA DI-HIDRATADA,28,2020
25,AZITROMICINA DI-HIDRATADA,28,2020
26,AZITROMICINA DI-HIDRATADA,28,2020
19,AZITROMICINA DI-HIDRATADA,28,2020
32,AZITROMICINA DI-HIDRATADA,28,2020
59,AZITROMICINA DI-HIDRATADA,28,2020
27,AZITROMICINA DI-HIDRATADA,28,2020
20,AZITROMICINA DI-HIDRATADA,28,2020
25,AZITROMICINA DI-HIDRATADA,28,2020
32,AZITROMICINA DI-HIDRATADA,28,2020
35,AZITROMICINA DI-HIDRATADA,28,2020
40,AZITROMICINA DI-HIDRATADA,28,2020
29,AZITROMICINA DI-HIDRATADA,28,2020
46,AZITROMICINA DI-HIDRATADA,28,2020
42,AZITROMICINA DI-HIDRATADA,28,2020
22,AZITROMICINA DI-HIDRATADA,28,2020
30,AZITROMICINA DI-HIDRATADA,28,2020
54,AZITROMICINA DI-HIDRATADA,28,2020
45,AZITROMICINA DI-HIDRATADA,28,2020
39,AZITROMICINA DI-HIDRATADA,28,2020
45,AZITROMICINA DI-HIDRATADA,28,2020
41,AZITROMICINA DI-HIDRATADA,28,2020
58,AZITROMICINA DI-HIDRATADA,28,2020
33,AZITROMICINA DI-HIDRATADA,28,2020
60,AZITROMICINA DI-HIDRATADA,28,2020
56,AZITROMICINA DI-HIDRATADA,28,2020
58,AZITROMICINA DI-HIDRATADA,28,2020
27,AZITROMICINA DI-HIDRATADA,28,2020
33,AZITROMICINA DI-HIDRATADA,28,2020
39,AZITROMICINA DI-HIDRATADA,28,2020
29,AZITROMICINA DI-HIDRATADA,28,2020
30,AZITROMICINA DI-HIDRATADA,28,2020
45,AZITROMICINA DI-HIDRATADA,28,2020
31,AZITROMICINA DI-HIDRATADA,28,2020
20,AZITROMICINA DI-HIDRATADA,27,2020
55,AZITROMICINA DI-HIDRATADA,27,2020
44,AZITROMICINA DI-HIDRATADA,27,2020
24,AZITROMICINA DI-HIDRATADA,27,2020
22,AZITROMICINA DI-HIDRATADA,27,2020
36,AZITROMICINA DI-HIDRATADA,27,2020
49,AZITROMICINA DI-HIDRATADA,27,2020
80,AZITROMICINA DI-HIDRATADA,27,2020
29,AZITROMICINA DI-HIDRATADA,27,2020
43,AZITROMICINA DI-HIDRATADA,27,2020
52,AZITROMICINA DI-HIDRATADA,27,2020
33,AZITROMICINA DI-HIDRATADA,27,2020
32,AZITROMICINA DI-HIDRATADA,27,2020
33,AZITROMICINA DI-HIDRATADA,27,2020
45,AZITROMICINA DI-HIDRATADA,27,2020
50,AZITROMICINA DI-HIDRATADA,27,2020
41,AZITROMICINA DI-HIDRATADA,27,2020
37,AZITROMICINA DI-HIDRATADA,27,2020
32,AZITROMICINA DI-HIDRATADA,27,2020
56,AZITROMICINA DI-HIDRATADA,27,2020
45,AZITROMICINA DI-HIDRATADA,27,2020
50,AZITROMICINA DI-HIDRATADA,27,2020
25,AZITROMICINA DI-HIDRATADA,27,2020
30,AZITROMICINA DI-HIDRATADA,27,2020
45,AZITROMICINA DI-HIDRATADA,27,2020
21,AZITROMICINA DI-HIDRATADA,27,2020
29,AZITROMICINA DI-HIDRATADA,27,2020
25,AZITROMICINA DI-HIDRATADA,27,2020
34,AZITROMICINA DI-HIDRATADA,27,2020
22,AZITROMICINA DI-HIDRATADA,27,2020
52,AZITROMICINA DI-HIDRATADA,27,2020
44,AZITROMICINA DI-HIDRATADA,27,2020
36,AZITROMICINA DI-HIDRATADA,27,2020
45,AZITROMICINA DI-HIDRATADA,27,2020
22,AZITROMICINA DI-HIDRATADA,27,2020
30,AZITROMICINA DI-HIDRATADA,27,2020
55,AZITROMICINA DI-HIDRATADA,27,2020
36,AZITROMICINA DI-HIDRATADA,27,2020
22,AZITROMICINA DI-HIDRATADA,27,2020
40,AZITROMICINA DI-HIDRATADA,27,2020
54,AZITROMICINA DI-HIDRATADA,27,2020
33,AZITROMICINA DI-HIDRATADA,27,2020
49,AZITROMICINA DI-HIDRATADA,27,2020
39,AZITROMICINA DI-HIDRATADA,27,2020
27,AZITROMICINA DI-HIDRATADA,27,2020
41,AZITROMICINA DI-HIDRATADA,27,2020
31,AZITROMICINA DI-HIDRATADA,27,2020
42,AZITROMICINA DI-HIDRATADA,27,2020
25,AZITROMICINA DI-HIDRATADA,27,2020
38,AZITROMICINA DI-HIDRATADA,27,2020
33,AZITROMICINA DI-HIDRATADA,27,2020
36,AZITROMICINA DI-HIDRATADA,27,2020
40,AZITROMICINA DI-HIDRATADA,27,2020
55,AZITROMICINA DI-HIDRATADA,27,2020
45,AZITROMICINA DI-HIDRATADA,27,2020
39,AZITROMICINA DI-HIDRATADA,27,2020
40,AZITROMICINA DI-HIDRATADA,27,2020
20,AZITROMICINA DI-HIDRATADA,27,2020
20,AZITROMICINA DI-HIDRATADA,26,2020
52,AZITROMICINA DI-HIDRATADA,26,2020
51,AZITROMICINA DI-HIDRATADA,26,2020
33,AZITROMICINA DI-HIDRATADA,26,2020
28,AZITROMICINA DI-HIDRATADA,26,2020
54,AZITROMICINA DI-HIDRATADA,26,2020
35,AZITROMICINA DI-HIDRATADA,26,2020
36,AZITROMICINA DI-HIDRATADA,26,2020
28,AZITROMICINA DI-HIDRATADA,26,2020
29,AZITROMICINA DI-HIDRATADA,26,2020
32,AZITROMICINA DI-HIDRATADA,26,2020
81,AZITROMICINA DI-HIDRATADA,26,2020
55,AZITROMICINA DI-HIDRATADA,26,2020
32,AZITROMICINA DI-HIDRATADA,26,2020
38,AZITROMICINA DI-HIDRATADA,26,2020
28,AZITROMICINA DI-HIDRATADA,26,2020
30,AZITROMICINA DI-HIDRATADA,26,2020
33,AZITROMICINA DI-HIDRATADA,26,2020
48,AZITROMICINA DI-HIDRATADA,26,2020
22,AZITROMICINA DI-HIDRATADA,26,2020
30,AZITROMICINA DI-HIDRATADA,26,2020
25,AZITROMICINA DI-HIDRATADA,26,2020
27,AZITROMICINA DI-HIDRATADA,26,2020
48,AZITROMICINA DI-HIDRATADA,26,2020
55,AZITROMICINA DI-HIDRATADA,26,2020
19,AZITROMICINA DI-HIDRATADA,26,2020
23,AZITROMICINA DI-HIDRATADA,26,2020
28,AZITROMICINA DI-HIDRATADA,26,2020
26,AZITROMICINA DI-HIDRATADA,26,2020
42,AZITROMICINA DI-HIDRATADA,26,2020
52,AZITROMICINA DI-HIDRATADA,26,2020
25,AZITROMICINA DI-HIDRATADA,26,2020
29,AZITROMICINA DI-HIDRATADA,26,2020
36,AZITROMICINA DI-HIDRATADA,26,2020
73,AZITROMICINA DI-HIDRATADA,26,2020
35,AZITROMICINA DI-HIDRATADA,26,2020
34,AZITROMICINA DI-HIDRATADA,26,2020
24,AZITROMICINA DI-HIDRATADA,26,2020
30,AZITROMICINA DI-HIDRATADA,26,2020
27,AZITROMICINA DI-HIDRATADA,26,2020
59,AZITROMICINA DI-HIDRATADA,26,2020
45,AZITROMICINA DI-HIDRATADA,26,2020
26,AZITROMICINA DI-HIDRATADA,26,2020
53,AZITROMICINA DI-HIDRATADA,26,2020
37,AZITROMICINA DI-HIDRATADA,26,2020
30,AZITROMICINA DI-HIDRATADA,26,2020
20,AZITROMICINA DI-HIDRATADA,26,2020
25,AZITROMICINA DI-HIDRATADA,26,2020
31,AZITROMICINA DI-HIDRATADA,26,2020
38,AZITROMICINA DI-HIDRATADA,26,2020
35,AZITROMICINA DI-HIDRATADA,26,2020
50,AZITROMICINA DI-HIDRATADA,26,2020
23,AZITROMICINA DI-HIDRATADA,26,2020
47,AZITROMICINA DI-HIDRATADA,26,2020
46,AZITROMICINA DI-HIDRATADA,26,2020
30,AZITROMICINA DI-HIDRATADA,26,2020
30,AZITROMICINA DI-HIDRATADA,26,2020
46,AZITROMICINA DI-HIDRATADA,26,2020
47,AZITROMICINA DI-HIDRATADA,26,2020
33,AZITROMICINA DI-HIDRATADA,26,2020
35,AZITROMICINA DI-HIDRATADA,26,2020
34,AZITROMICINA DI-HIDRATADA,26,2020
32,AZITROMICINA DI-HIDRATADA,26,2020
36,AZITROMICINA DI-HIDRATADA,26,2020
33,AZITROMICINA DI-HIDRATADA,26,2020
53,AZITROMICINA DI-HIDRATADA,25,2020
31,AZITROMICINA DI-HIDRATADA,25,2020
52,AZITROMICINA DI-HIDRATADA,25,2020
49,AZITROMICINA DI-HIDRATADA,25,2020
38,AZITROMICINA DI-HIDRATADA,25,2020
23,AZITROMICINA DI-HIDRATADA,25,2020
30,AZITROMICINA DI-HIDRATADA,25,2020
30,AZITROMICINA DI-HIDRATADA,25,2020
42,AZITROMICINA DI-HIDRATADA,25,2020
34,AZITROMICINA DI-HIDRATADA,25,2020
40,AZITROMICINA DI-HIDRATADA,25,2020
45,AZITROMICINA DI-HIDRATADA,25,2020
25,AZITROMICINA DI-HIDRATADA,25,2020
19,AZITROMICINA DI-HIDRATADA,25,2020
39,AZITROMICINA DI-HIDRATADA,25,2020
45,AZITROMICINA DI-HIDRATADA,25,2020
21,AZITROMICINA DI-HIDRATADA,25,2020
43,AZITROMICINA DI-HIDRATADA,25,2020
34,AZITROMICINA DI-HIDRATADA,25,2020
28,AZITROMICINA DI-HIDRATADA,25,2020
36,AZITROMICINA DI-HIDRATADA,25,2020
38,AZITROMICINA DI-HIDRATADA,25,2020
28,AZITROMICINA DI-HIDRATADA,25,2020
32,AZITROMICINA DI-HIDRATADA,25,2020
72,AZITROMICINA DI-HIDRATADA,25,2020
40,AZITROMICINA DI-HIDRATADA,25,2020
23,AZITROMICINA DI-HIDRATADA,25,2020
46,AZITROMICINA DI-HIDRATADA,25,2020
63,AZITROMICINA DI-HIDRATADA,25,2020
50,AZITROMICINA DI-HIDRATADA,25,2020
30,AZITROMICINA DI-HIDRATADA,25,2020
20,AZITROMICINA DI-HIDRATADA,25,2020
36,AZITROMICINA DI-HIDRATADA,25,2020
35,AZITROMICINA DI-HIDRATADA,25,2020
23,AZITROMICINA DI-HIDRATADA,25,2020
49,AZITROMICINA DI-HIDRATADA,25,2020
41,AZITROMICINA DI-HIDRATADA,25,2020
41,AZITROMICINA DI-HIDRATADA,25,2020
32,AZITROMICINA DI-HIDRATADA,25,2020
25,AZITROMICINA DI-HIDRATADA,25,2020
50,AZITROMICINA DI-HIDRATADA,25,2020
28,AZITROMICINA DI-HIDRATADA,25,2020
42,AZITROMICINA DI-HIDRATADA,25,2020
50,AZITROMICINA DI-HIDRATADA,25,2020
23,AZITROMICINA DI-HIDRATADA,25,2020
54,AZITROMICINA DI-HIDRATADA,25,2020
40,AZITROMICINA DI-HIDRATADA,25,2020
26,AZITROMICINA DI-HIDRATADA,25,2020
37,AZITROMICINA DI-HIDRATADA,25,2020
40,AZITROMICINA DI-HIDRATADA,25,2020
27,AZITROMICINA DI-HIDRATADA,25,2020
34,AZITROMICINA DI-HIDRATADA,25,2020
54,AZITROMICINA DI-HIDRATADA,25,2020
32,AZITROMICINA DI-HIDRATADA,25,2020
25,AZITROMICINA DI-HIDRATADA,25,2020
22,AZITROMICINA DI-HIDRATADA,25,2020
44,AZITROMICINA DI-HIDRATADA,25,2020
25,AZITROMICINA DI-HIDRATADA,25,2020
25,AZITROMICINA DI-HIDRATADA,25,2020
45,AZITROMICINA DI-HIDRATADA,25,2020
50,AZITROMICINA DI-HIDRATADA,25,2020
38,AZITROMICINA DI-HIDRATADA,25,2020
34,AZITROMICINA DI-HIDRATADA,25,2020
38,AZITROMICINA DI-HIDRATADA,25,2020
34,AZITROMICINA DI-HIDRATADA,25,2020
50,AZITROMICINA DI-HIDRATADA,25,2020
38,AZITROMICINA DI-HIDRATADA,25,2020
30,AZITROMICINA DI-HIDRATADA,25,2020
40,AZITROMICINA DI-HIDRATADA,25,2020
36,AZITROMICINA DI-HIDRATADA,25,2020
48,AZITROMICINA DI-HIDRATADA,25,2020
45,AZITROMICINA DI-HIDRATADA,25,2020
57,AZITROMICINA DI-HIDRATADA,24,2020
25,AZITROMICINA DI-HIDRATADA,24,2020
56,AZITROMICINA DI-HIDRATADA,24,2020
37,AZITROMICINA DI-HIDRATADA,24,2020
30,AZITROMICINA DI-HIDRATADA,24,2020
22,AZITROMICINA DI-HIDRATADA,24,2020
35,AZITROMICINA DI-HIDRATADA,24,2020
41,AZITROMICINA DI-HIDRATADA,24,2020
45,AZITROMICINA DI-HIDRATADA,24,2020
33,AZITROMICINA DI-HIDRATADA,24,2020
36,AZITROMICINA DI-HIDRATADA,24,2020
56,AZITROMICINA DI-HIDRATADA,24,2020
50,AZITROMICINA DI-HIDRATADA,24,2020
26,AZITROMICINA DI-HIDRATADA,24,2020
45,AZITROMICINA DI-HIDRATADA,24,2020
60,AZITROMICINA DI-HIDRATADA,24,2020
30,AZITROMICINA DI-HIDRATADA,24,2020
40,AZITROMICINA DI-HIDRATADA,24,2020
32,AZITROMICINA DI-HIDRATADA,24,2020
36,AZITROMICINA DI-HIDRATADA,24,2020
29,AZITROMICINA DI-HIDRATADA,24,2020
41,AZITROMICINA DI-HIDRATADA,24,2020
28,AZITROMICINA DI-HIDRATADA,24,2020
26,AZITROMICINA DI-HIDRATADA,24,2020
36,AZITROMICINA DI-HIDRATADA,24,2020
52,AZITROMICINA DI-HIDRATADA,24,2020
